t,dr_x,dr_y
1790035693.9186494,-0.00037342785024867904,-0.03481956398304095
1790035693.9387465,-0.00037679831492897474,-0.03521849870021393
1790035693.962124,-0.0003807024473686555,-0.035685658448792616
1790035693.979477,-0.00038359471486647267,-0.03603412718095173
1790035694.000367,-0.00038706997866926176,-0.03645608478359101
1790035694.0194285,-0.0003902307113810435,-0.03684314235142901
1790035694.0397923,-0.00039359682539478,-0.03725896497937558
1790035694.0624125,-0.0003973255919130804,-0.03772374067393125
1790035694.0980368,-0.00040316757483014535,-0.038462868892696116
1790035694.102852,-0.00040395686200325726,-0.03856290804533622
1790035694.1215074,-0.00040701239892229645,-0.038952437900370084
1790035694.1407757,-0.0004101648118772273,-0.03935686610254892
1790035694.1639812,-0.0004139589254892228,-0.03984697389962944
1790035694.181531,-0.0004168281579767064,-0.040219364244660875
1790035694.20206,-0.0004201804336591319,-0.04065732689587605
1790035694.2210467,-0.0004232769690197072,-0.04106439038616185
1790035694.2416818,-0.000426637542614479,-0.041509170328041946
1790035694.264169,-0.0004302963733434766,-0.04199671002624227
1790035694.28076,-0.00043299513303842087,-0.04235796776290939
1790035694.3018727,-0.000436420808844852,-0.042820194458245454
1790035694.3443651,-0.00044328135275874747,-0.04376070012468517
1790035694.3471315,-0.00044372785558095514,-0.043821972783118786
1790035694.3617342,-0.0004460792664259272,-0.04414661192883634
1790035694.382583,-0.0004494298233740559,-0.044612554590636094
1790035694.4024725,-0.00045262281659363626,-0.04505927116530732
1790035694.4221528,-0.0004557780687048876,-0.04550343177689672
1790035694.4417417,-0.00045890934221198777,-0.045947662568532846
1790035694.4619288,-0.00046213016500478923,-0.04640772413397537
1790035694.4816804,-0.0004652709582327656,-0.04686003320382463
1790035694.5019586,-0.00046849062416708646,-0.04732669603763339
1790035694.5217545,-0.0004716250838517748,-0.047784449037618464
1790035694.541839,-0.0004747982844399503,-0.04825112763873233
1790035694.562349,-0.00047803478875103124,-0.04873004778608813
1790035694.5887878,-0.000482200765405937,-0.049351289237318935
1790035694.6028976,-0.00048442345228537283,-0.04968393931790051
1790035694.6212034,-0.0004873080823898393,-0.05011735539913223
1790035694.63789,-0.0004899402235021419,-0.050513972027072855
1790035694.6610513,-0.0004935963655822653,-0.05106744931250802
1790035694.6792102,-0.0004964661329814705,-0.051503224307368846
1790035694.7021945,-0.0005000957380684657,-0.05205774530072695
1790035694.7196846,-0.0005028637613149544,-0.05248142627020164
1790035694.7425475,-0.0005064973435798773,-0.05303818765035302
1790035694.760985,-0.0005094419715126259,-0.05348907863644701
1790035694.7781138,-0.0005121902903896351,-0.053909607891536065
1790035694.8014505,-0.00051595912308962,-0.0544855700250749
1790035694.825026,-0.0005197999647834684,-0.055070506944330334
1790035694.8418343,-0.0005225568827054957,-0.055489110040885824
1790035694.8606873,-0.0005256701885351786,-0.05596061987098468
1790035694.8828275,-0.0005293577108707593,-0.056517094673756256
1790035694.9005153,-0.0005323268129227417,-0.056963418560128834
1790035694.9210217,-0.000535799956985863,-0.0574832305115462
1790035694.941291,-0.0005392608277072153,-0.05799934960431638
1790035694.9634,-0.0005430600057299681,-0.0585650546285791
1790035694.9814527,-0.0005461803971625757,-0.059028806725367
1790035695.0025856,-0.0005498554897817202,-0.059574171894668855
1790035695.021536,-0.0005531666983592784,-0.06006520647902963
1790035695.041617,-0.0005566940542551485,-0.060587769700468565
1790035695.0629418,-0.0005604607582693082,-0.06114524540195208
1790035695.0875366,-0.0005648343956225333,-0.061791597275131095
